timestamp
2026-01-08T18:18:50.106516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:50.136370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:50.230004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:50.916671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:51.999059,5225.0,164.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:18:52.106261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:52.136439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:52.228612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:52.917417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:54.000159,5425.0,168.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:18:54.106120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:54.136475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:54.228618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:54.916741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:55.998061,5625.0,172.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:18:56.106351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:56.136241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:56.228672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:56.916721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:58.000898,5825.0,176.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:18:58.106146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:58.136317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:58.228617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:58.916914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:18:59.998387,6025.0,180.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:00.106016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:00.136284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:00.228501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:00.916515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:01.998597,6225.0,184.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:02.106082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:02.136142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:02.228486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:02.916525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:03.997831,6425.0,188.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:04.105993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:04.136230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:04.228488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:04.916713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:05.998866,6625.0,192.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:06.105932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:06.136062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:06.228525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:06.916414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:07.998572,6825.0,196.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:08.105905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:08.136062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:08.228666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:08.916288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:09.998213,3025.0,0.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:10.105884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:10.136153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:10.228317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:10.917735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:11.997811,3225.0,4.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:12.105850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:12.136008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:12.228884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:12.916481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:13.997859,3425.0,8.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:14.105799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:14.135946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:14.228815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:14.916217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:15.998734,3625.0,12.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:16.106115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:16.135873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:16.228384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:16.916203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:17.997639,3825.0,16.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:18.105775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:18.135938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:18.228160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:18.916261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:19.997301,4025.0,20.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:20.105687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:20.135809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:20.228189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:20.916103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:21.997544,4225.0,24.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:22.105882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:22.135874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:22.228191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:22.916065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:23.997897,4425.0,28.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:24.104845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:24.135833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:24.228123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:24.916163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:25.997225,4625.0,32.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:26.104801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:26.135719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:26.228069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:26.916016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:27.998687,4825.0,36.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:28.104812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:28.135638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:28.228043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:28.916148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:29.997145,5025.0,40.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:30.104720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:30.135737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:30.228120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:30.916046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:31.999075,5225.0,44.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:32.104709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:32.136124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:32.237722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:32.916027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:33.997779,5425.0,48.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:34.104691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:34.135504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:34.227903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:34.915869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:35.997424,5625.0,52.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:36.104633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:36.135567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:36.227804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:36.915831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:37.997324,5825.0,56.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:38.104590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:38.135542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:38.227966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:38.915787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:39.998474,6025.0,60.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:40.104537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:40.135458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:40.228006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:40.915755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:41.997593,6225.0,64.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:42.104554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:42.135568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:42.227842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:42.915753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:43.997024,6425.0,68.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:44.104430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:44.135394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:44.227710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:44.915710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:45.997673,6625.0,72.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:46.104490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:46.135372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:46.227611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:46.915570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:47.997762,6825.0,76.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:48.104425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:48.135298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:48.227624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:48.915712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:49.997242,3025.0,80.5,nan,nan,nan,85.0999984741211,nan,0.0,0.0,0.0,0.0,35.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:50.104365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:50.135294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:50.227621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:50.915573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:51.997338,3225.0,84.5,nan,nan,nan,86.0999984741211,nan,0.0,0.0,0.0,0.0,37.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:52.104330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:52.135184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:52.227494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:52.915574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:53.997322,3425.0,88.5,nan,nan,nan,87.0999984741211,nan,0.0,0.0,0.0,0.0,39.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:54.104334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:54.150073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:54.227580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:54.916493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:55.997030,3625.0,92.5,nan,nan,nan,88.0999984741211,nan,0.0,0.0,0.0,0.0,36.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:56.104288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:56.135185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:56.227534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:56.916365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-01-08T18:19:57.996981,3825.0,96.5,nan,nan,nan,89.0999984741211,nan,0.0,0.0,0.0,0.0,38.20000076293945,0.0,nan,nan,nan,nan
2026-01-08T18:19:58.104215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
